Nit;Fecha Corte;Duracion;Ingresos de actividades ordinarias;Costo de ventas;Ganancia bruta;Otros ingresos;Gastos de ventas;Gastos de administración;Otros gastos;Otras ganancias (pérdidas);Ganancia (pérdida) por actividades de operación;Ingresos financieros;Costos financieros;Ganancia (pérdida), antes de impuestos;Ingreso (gasto) por impuestos;Ganancia (pérdida) procedente de operaciones continuadas;Ganancia (pérdida) procedente de operaciones discontinuadas;Ganancia (pérdida)
900315095;31/12/2016;2016;6249269;4695226;1554043;268035;84561;417339;191954;;1128224;2679;110772;1020131;477987;542144;;542144
891304580;31/12/2016;2016;4129072;1915620;2213452;342127;0;643909;235099;0;1676571;0;0;1676571;429001;1247570;0;1247570
900360380;31/12/2016;2016;35337;47027;-11690;662;;31024;30;;-42082;;;-42082;27;-42109;;-42109
830068073;31/12/2016;2016;6476763;2415101;4061662;53202;2116323;1390512;489844;24122;142307;159532;383398;-81559;45407;-126966;0;-126966
830031296;31/12/2016;2016;3933778;2393852;1539926;3492;0;1108519;131588;0;303311;3643;136647;170307;41015;129292;0;129292
900224580;31/12/2016;2016;17294780;19657567;-2362787;242618;;902594;116903;;-3139666;265485;371730;-3245911;-980004;-2265907;;-2265907
900503080;31/12/2016;2016;630571;225259;405312;0;;132727;3003;;269582;;162879;106703;638083;-531380;;-531380
890929080;31/12/2016;2016;1730882;;1730882;8343173;;1422323;271894;;8379838;;1759474;6620364;427671;6192693;;6192693
830023153;31/12/2016;2016;26944;;26944;82357;;90115;3598;;15588;;;15588;7495;8093;;8093
800052377;31/12/2016;2016;59563352;50495193;9068159;1359354;6118564;1510857;903801;0;1894291;336689;0;2230980;1380047;850933;0;850933
811009978;31/12/2016;2016;23304371;16931228;6373143;107065;3443303;2528112;367826;;140967;;;140967;86478;54489;;54489
800117889;31/12/2016;2016;1687388;1187918;499470;0;;312891;;;186579;;87995;98584;;98584;;98584
830096484;31/12/2016;2016;5407942;2741132;2666810;208960;1164463;886349;183668;;641290;;296719;344571;;344571;-104744;239827
830025306;31/12/2016;2016;5978400;4459858;1518542;0;129154;726798;1129;0;661461;0;116208;545253;222364;322889;0;322889
830089569;31/12/2016;2016;7984915;6615881;1369034;45028;;470993;405021;;538048;;;538048;244180;293868;;293868
900589579;31/12/2016;2016;96213;12281;83932;0;0;211077;;26286;-100859;;66013;-166872;;-166872;-87988;-254860
805004689;31/12/2016;2016;4519070;;4519070;4672048;;542665;281908;51738;8418283;;4989;8413294;31859;8381435;;8381435
900412178;31/12/2016;2016;16420134;13664511;2755623;67960;673421;1533770;23383;0;593009;35446;230513;397942;216940;181002;0;181002
830105276;31/12/2016;2016;20056175;16143662;3912513;1070014;796669;1273051;1284869;;1627938;;;1627938;804335;823603;;823603
900791476;31/12/2016;2016;0;;0;104400;;104177;;;223;;;223;25950;-25727;;-25727
830003583;31/12/2016;2016;65314230;48902383;16411847;5899840;16001512;1863262;1434020;;3012893;13919204;14682074;2250023;878167;1371856;;1371856
900578279;31/12/2016;2016;2653030;;2653030;0;;197381;13490;;2442159;;;2442159;30502;2411657;;2411657
830001876;31/12/2016;2016;5724521;3266000;2458521;25233;1462761;470057;2680;0;548256;38531;17537;569250;199602;369648;0;369648
830062384;31/12/2016;2016;0;0;0;451301;3726;174857;78896;;193822;1120;155371;39571;-22919;62490;;62490
860524942;31/12/2016;2016;7878209;4688316;3189893;27523;1;2712801;0;0;504614;0;456092;48522;51119;-2597;0;-2597
900515869;31/12/2016;2016;26733;0;26733;3629;0;19796;2;0;10564;0;3149;7415;2784;4631;0;4631
900180277;31/12/2016;2016;18340021;12900114;5439907;281473;118319;2599342;465982;0;2537737;168217;573094;2132860;513922;1618938;;1618938
891903377;31/12/2016;2016;20721843;16196600;4525243;0;2503247;1231438;116830;;673728;;160764;512964;225167;287797;;287797
860072199;31/12/2016;2016;854783;0;854783;5779;;229343;;;631219;38265;401;669083;188050;481033;;481033
890311190;31/12/2016;2016;195420;;195420;10;;103837;49678;1532893;1574808;55939;992;1629755;211813;1417942;;1417942
805016672;31/12/2016;2016;1394785;481418;913367;407708;761003;144050;;;416022;0;287619;128403;20210;108193;;108193
800248889;31/12/2016;2016;20598050;17726863;2871187;320198;1829938;536137;87322;0;737988;0;248418;489570;140363;349207;0;349207
860521986;31/12/2016;2016;8657689;7278885;1378804;327196;1412150;1776442;56281;;-1538873;;569539;-2108412;48195;-2156607;;-2156607
800066275;31/12/2016;2016;4738614;2857793;1880821;0;404626;791960;0;;684235;445766;468713;661288;98722;562566;;562566
890107274;31/12/2016;2016;29706919;26888329;2818590;151505;;754292;11421;;2204382;;397725;1806657;925993;880664;;880664
890913285;31/12/2016;2016;2655866;2112453;543413;3258;2359;527083;1827;;15402;29940;9985;35357;14063;21294;;21294
900653880;31/12/2016;2016;31115;;31115;10823;;144807;7232;;-110101;4691;2698;-108108;2469;-110577;;-110577
890319176;31/12/2016;2016;8072897;5994037;2078860;167554;206434;1368160;287337;;384483;;;384483;234933;149550;;149550
830125581;31/12/2016;2016;7360033;;7360033;117901;3436117;2729765;75942;;1236110;83080;1126248;192942;61295;131647;;131647
900375276;31/12/2016;2016;28000;;28000;3;;83213;;;-55210;;25152;-80362;968;-81330;;-81330
900182180;31/12/2016;2016;25185290;19864974;5320316;155987;595937;1350981;124787;-25324;3379274;98225;1349912;2127587;1148420;979167;;979167
900383677;31/12/2016;2016;9094831;5051469;4043362;408264;2279016;813464;8942;;1350204;547017;630288;1266933;379574;887359;;887359
900371279;31/12/2016;2016;0;0;0;0;;12515;2372943;;-2385458;;44;-2385502;-225937;-2159565;;-2159565
900491977;31/12/2016;2016;1162898;519796;643102;4932;0;377806;0;0;270228;5956;12174;264010;78565;185445;0;185445
807008358;31/12/2016;2016;1905908;1407956;497952;262304;267647;156111;47714;;288784;;217111;71673;;71673;;71673
800179656;31/12/2016;2016;3328327;1836102;1492225;183995;670202;917247;329955;;-241184;;;-241184;13105;-254289;;-254289
890113374;31/12/2016;2016;4196161;3360270;835891;19119;4453;303085;;;547472;;356566;190906;;190906;;190906
900155476;31/12/2016;2016;1371973;;1371973;12658;;1201691;86288;-137861;-41209;;34516;-75725;25279;-101004;;-101004
800231879;31/12/2016;2016;174092;46963;127129;19801;29712;38114;60217;;18887;5804;7152;17539;6215;11324;;11324
900261680;31/12/2016;2016;1540638;660478;880160;235185;;1848831;74604;;-808090;;;-808090;5342;-813432;;-813432
830004184;31/12/2016;2016;8351761;6447939;1903822;67926;117676;981828;403151;0;469093;0;0;469093;201918;267175;0;267175
900568476;31/12/2016;2016;1000075;270208;729867;227518;;1333049;;;-375664;;264571;-640235;-33751;-606484;;-606484
830099077;31/12/2016;2016;8834858;6814807;2020051;234256;995273;611600;;;647434;;546334;101100;96645;4455;;4455
800119086;31/12/2016;2016;15070914;13243138;1827776;504573;363024;756937;;;1212388;287635;49071;1450952;521006;929946;;929946
890926479;31/12/2016;2016;8898762;7921880;976882;109370;156690;685082;5787;;238693;;21936;216757;68022;148735;;148735
900362880;31/12/2016;2016;6821;;6821;40846;;647646;2110961;-903295;-3614235;6277;679;-3608637;450165;-4058802;;-4058802
830121176;31/12/2016;2016;6558621;4035641;2522980;22207;1224183;900304;93910;;326790;127386;147697;306479;175334;131145;;131145
900190679;31/12/2016;2016;1213944;;1213944;843308;52595;952606;372390;;679661;2329;84231;597759;283928;313831;;313831
802002895;31/12/2016;2016;10663652;5928267;4735385;286806;4473157;1059506;29933;0;-540405;631226;106096;-15275;19097;-34372;0;-34372
860526365;31/12/2016;2016;2971475;1643064;1328411;0;654242;284323;;1282592;1672438;70177;589011;1153604;79768;1073836;0;1073836
860068281;31/12/2016;2016;2080771;1229268;851503;73325;268176;429838;1682;0;225132;0;51736;173396;19460;153936;0;153936
900470180;31/12/2016;2016;0;0;0;0;0;14767;2103111;0;-2117878;;17;-2117895;-190361;-1927534;;-1927534
800126277;31/12/2016;2016;618086;;618086;108870;;377702;397733;;-48479;;;-48479;17910;-66389;;-66389
811031651;31/12/2016;2016;46697957;37264450;9433507;243135;;7180519;;;2496123;;695980;1800143;527542;1272601;;1272601
900006588;31/12/2016;2016;9088592;6815459;2273133;29455;747114;706469;;;849005;465683;666960;647728;263331;384397;;384397
900356277;31/12/2016;2016;43680;0;43680;1241619;0;30086;0;0;1255213;0;8;1255205;135446;1119759;0;1119759
830040184;31/12/2016;2016;6001673;4280602;1721071;44159;856129;419623;71916;;417562;;;417562;114281;303281;;303281
800071780;31/12/2016;2016;3818171;1800399;2017772;66320;1104725;697132;109418;;172817;;;172817;74617;98200;;98200
900379181;31/12/2016;2016;3734419;;3734419;25190;;2972957;414305;;372347;;;372347;162297;210050;;210050
830123485;31/12/2016;2016;5409262;1147967;4261295;1186801;;2811932;337598;;2298566;;42312;2256254;604728;1651526;;1651526
900569986;31/12/2016;2016;224483;327560;-103077;261082;;;600;-93858;63547;;68562;-5015;5702;-10717;;-10717
900333074;31/12/2016;2016;3932395;3505769;426626;1;;294307;;;132320;14986;22451;124855;53970;70885;;70885
860058979;31/12/2016;2016;76091328;59083266;17008062;518076;7350775;2335155;1161503;;6678705;1100309;2234430;5544584;2239605;3304979;;3304979
860034966;31/12/2016;2016;1061966;;1061966;64506;;852118;421177;;-146823;;123996;-270819;68122;-338941;;-338941
900075373;31/12/2016;2016;8013985;5869040;2144945;111452;;330122;371699;;1554576;;199592;1354984;460700;894284;0;894284
900125288;31/12/2016;2016;6027360;3083274;2944086;18632;1364615;752498;28164;;817441;79139;151206;745374;266292;479082;;479082
900638085;31/12/2016;2016;1100228;393917;706311;238469;;508356;59;;436365;28929;165736;299558;103279;196279;;196279
800067879;31/12/2016;2016;9912151;0;9912151;128342;41494;6588690;0;0;3410309;0;239680;3170629;1517164;1653465;0;1653465
860035176;31/12/2016;2016;962635;0;962635;379126;0;1055757;72626;0;213378;2941978;19609;3135747;52852;3082895;0;3082895
860006180;31/12/2016;2016;7575241;6718394;856847;65912;231082;225734;;;465943;;32876;433067;153917;279150;;279150
830113477;31/12/2016;2016;5397941;;5397941;13368684;;2318869;1011726;;15436030;;;15436030;1067390;14368640;;14368640
807003576;31/12/2016;2016;14893254;12104223;2789031;108463;5155;1254882;905334;;732123;2648;336337;398434;261807;136627;;136627
811009579;31/12/2016;2016;6534184;5154605;1379579;11221;;708410;37661;;644729;20756;10104;655381;229209;426172;;426172
860077376;31/12/2016;2016;3703899;2274066;1429833;43892;1006496;315819;;;151410;;132893;18517;32903;-14386;;-14386
830025988;31/12/2016;2016;4146951;3415838;731113;248637;0;805687;51571;;122492;0;0;122492;57274;65218;0;65218
900625784;31/12/2016;2016;35660139;31870293;3789846;0;793955;2840725;510288;;-355122;;;-355122;;-355122;;-355122
800018181;31/12/2016;2016;15707977;611011;15096966;722560;139113;2821490;855174;0;12003749;0;239846;11763903;3210673;8553230;0;8553230
860510669;31/12/2016;2016;12406446;2121269;10285177;422;0;8141129;45562;0;2098908;0;351475;1747433;7173671;-5426238;0;-5426238
900606885;31/12/2016;2016;2659645;0;2659645;0;6465;269884;;;2383296;230268;5997;2607567;33115;2574452;;2574452
830125282;31/12/2016;2016;7296703;5534160;1762543;179764;;914660;97725;;929922;;166380;763542;258092;505450;;505450
900342183;31/12/2016;2016;3523366;2507479;1015887;503713;803590;178725;22648;;514637;;168799;345838;;345838;;345838
860051579;31/12/2016;2016;5226942;3376361;1850581;0;836194;1318811;0;0;-304424;281018;900489;-923895;40299;-964194;0;-964194
890902779;31/12/2016;2016;3225791;2335267;890524;98235;683916;429754;25030;0;-149941;0;83725;-233666;0;-233666;0;-233666
860517479;31/12/2016;2016;8631394;8779357;-147963;3756657;708820;2096063;3605779;;-2801968;;;-2801968;185900;-2987868;;-2987868
900534274;31/12/2016;2016;2711616;2663487;48129;562467;0;536888;35663;0;38045;0;266589;-228544;420462;-649006;0;-649006
800108983;31/12/2016;2016;42104897;31760957;10343940;509250;1844719;5792962;;;3215509;;2920076;295433;153394;142039;;142039
860071595;31/12/2016;2016;14453366;11863412;2589954;155013;1533621;656223;459977;;95146;;;95146;77972;17174;;17174
830055677;31/12/2016;2016;5457419;2575535;2881884;0;218508;754035;0;0;1909341;1515334;1823647;1601028;-59285;1660313;0;1660313
830013693;31/12/2016;2016;8363046;;8363046;1141178;;6242512;1071402;;2190310;;;2190310;29158;2161152;;2161152
900396071;31/12/2016;2016;529132;;529132;212298;;491233;1024;;249173;420;1202;248391;42411;205980;;205980
900884688;31/12/2016;2016;0;0;0;8915;0;473093;99938;0;-564116;0;0;-564116;13866;-577982;0;-577982
900720377;31/12/2016;2016;2561914;1813639;748275;12090;0;178910;1493;0;579962;9795;2821;586936;214742;372194;0;372194
800012778;31/12/2016;2016;27351684;18082084;9269600;291658;5738487;2156026;72661;;1594084;666538;1153981;1106641;434571;672070;;672070
900363778;31/12/2016;2016;3363656;1850894;1512762;45327;;690533;121910;;745646;;;745646;267851;477795;;477795
860069879;31/12/2016;2016;4266831;7790935;-3524104;18847389;;6256568;248291;-7303;8811123;112291;60704;8862710;459822;8402888;;8402888
900553285;31/12/2016;2016;0;;0;32;;8238;4866;;-13072;;;-13072;1085;-14157;;-14157
900119899;31/12/2016;2016;0;0;0;0;0;8111;193;0;-8304;0;0;-8304;0;-8304;0;-8304
900162095;31/12/2016;2016;13116848;9956484;3160364;50497;1120260;546473;;;1544128;;391616;1152512;195077;957435;;957435
891501783;31/12/2016;2016;14900770;9619727;5281043;226742;1901668;2090187;291822;;1224108;111823;212374;1123557;368396;755161;;755161
860516981;31/12/2016;2016-S1;3104388;;3104388;0;;263253;923;;2840212;;;2840212;2533;2837679;;2837679
860516981;31/12/2016;2016-S2;0;;0;0;;222089;1111;;-223200;;;-223200;2533;-225733;;-225733
900387387;31/12/2016;2016;1204151;0;1204151;6;0;836353;8742;0;359062;0;1545;357517;130929;226588;0;226588
830050476;31/12/2016;2016;4727458;2803910;1923548;169199;207258;1042714;;;842775;4561;36949;810387;137000;673387;;673387
890923681;31/12/2016;2016;9993770;7778052;2215718;902836;547587;1263201;735019;;572747;0;263852;308895;253772;55123;;55123
800005009;31/12/2016;2016;4491035;2433591;2057444;110624;534243;1052573;248484;;332768;;;332768;146255;186513;;186513
900463482;31/12/2016;2016;0;;0;0;;138451;367;-47511;-186329;;;-186329;20642;-206971;;-206971
800062177;31/12/2016;2016;5589668;4435659;1154009;3755;0;773257;0;0;384507;0;217382;167125;41781;125344;0;125344
900104510;31/12/2016;2016;39610;0;39610;1;122927;6842;0;0;-90158;0;0;-90158;2362;-92520;0;-92520
900019998;31/12/2016;2016;3380429;0;3380429;0;673823;3631108;1511;2013106;1087093;0;767292;319801;203542;116259;0;116259
829000079;31/12/2016;2016;13401853;12239061;1162792;148843;30464;883362;153464;;244345;;;244345;;244345;;244345
860529988;31/12/2016;2016;5460044;4711206;748838;490000;482;980544;13706;;244106;;11337;232769;86264;146505;;146505
900041378;31/12/2016;2016;2516839;2088271;428568;1403;20319;167015;150719;;91918;6668;6836;91750;48300;43450;;43450
800220028;31/12/2016;2016;23690760;10013789;13676971;670662;8650972;865298;3220;;4828143;347740;273028;4902855;1990109;2912746;;2912746
900355977;31/12/2016;2016;476923;;476923;856220;;482160;;;850983;201508;74596;977895;14741;963154;;963154
900812558;31/12/2016;2016;6502456;2607141;3895315;687404;;967001;860567;;2755151;;;2755151;1109618;1645533;;1645533
900393478;31/12/2016;2016;21740298;17722337;4017961;87264;363131;1206189;265293;;2270612;0;585526;1685086;662811;1022275;;1022275
830112389;31/12/2016;2016;2996202;956863;2039339;81000;958308;566341;344025;;251665;16;146844;104837;161954;-57117;;-57117
900171597;31/12/2016;2016;108561;0;108561;754679;0;86820;6229;0;770191;0;0;770191;77507;692684;0;692684
890906276;31/12/2016;2016;3357504;2448797;908707;69176;355092;538718;23625;0;60448;31813;40929;51332;85347;-34015;0;-34015
900564677;31/12/2016;2016;129970;0;129970;0;0;276854;5348;;-152232;;;-152232;1414;-153646;;-153646
811009178;31/12/2016;2016;7577736;4462462;3115274;40701;1813211;814294;59779;326977;795668;9784;82571;722881;268648;454233;;454233
860076279;31/12/2016;2016;14832352;8634341;6198011;261312;2416113;1904690;875;;2137645;11792;809951;1339486;471618;867868;;867868
900453780;31/12/2016;2016;7812471;6783325;1029146;247749;393708;305565;35498;;542124;;310546;231578;28644;202934;;202934
900199289;31/12/2016;2016;11305511;8606985;2698526;618664;1089887;943746;5766;;1277791;332627;377982;1232436;452644;779792;;779792
800248184;31/12/2016;2016;2272307;276046;1996261;65123;0;1830522;203674;0;27188;0;0;27188;49449;-22261;0;-22261
900630076;31/12/2016;2016;293400;161358;132042;1276;18339;104482;48856;;-38359;;;-38359;;-38359;;-38359
860510083;31/12/2016;2016;4650643;3804328;846315;52156;182288;152221;;;563962;;22142;541820;187495;354325;;354325
900229208;31/12/2016;2016;1152852;;1152852;14301;656183;598950;19066;;-107046;283170;789284;-613160;1499;-614659;;-614659
830119080;31/12/2016;2016;3369577;1122641;2246936;148212;0;2098307;32954;;263887;;40907;222980;85432;137548;;137548
800033694;31/12/2016;2016;933368;163582;769786;91780;84;535759;4588;0;321135;49859;1807;369187;113880;255307;0;255307
800062782;31/12/2016;2016;3843689;33206;3810483;359036;;3280360;48000;;841159;70325;100954;810530;242483;568047;;568047
891408002;31/12/2016;2016;5817419;3069105;2748314;125233;1838132;481462;200078;;353875;;;353875;119845;234030;;234030
900889479;31/12/2016;2016;42393;;42393;9;21624;1045;17978;;1755;;;1755;819;936;;936
900493277;31/12/2016;2016;8812293;7738316;1073977;405062;762283;363187;0;;353569;200824;233788;320605;40216;280389;;280389
800025379;31/12/2016;2016;20296370;13390872;6905498;152413;61283;3633245;63649;;3299734;38965;918928;2419771;945933;1473838;;1473838
830073395;31/12/2016;2016;4237693;2902396;1335297;0;53911;785916;;;495470;98;62596;432972;147211;285761;;285761
900356681;31/12/2016;2016;11733633;10432367;1301266;13558;452057;551321;12678;;298768;0;49227;249541;71567;177974;;177974
811029486;31/12/2016;2016;39464081;29639926;9824155;24065;9475159;42295;197587;;133179;2973961;2076742;1030398;414203;616195;;616195
800042779;31/12/2016;2016;1854531;2691764;-837233;22757;487531;814443;;;-2116450;;2141100;-4257550;63184;-4320734;;-4320734
900296274;31/12/2016;2016;4037325;704381;3332944;176185;2177065;55798;227878;;1048388;;;1048388;;1048388;;1048388
815004671;31/12/2016;2016;14321394;11904344;2417050;77974;121925;1716542;0;;656557;;201172;455385;223089;232296;;232296
900375476;31/12/2016;2016;664536;;664536;713585;;294942;992543;;90636;;61398;29238;170505;-141267;;-141267
802015976;31/12/2016;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
830015768;31/12/2016;2016;1825349;1034207;791142;312614;14927;480828;;;608001;;318816;289185;-11070;300255;;300255
900374182;31/12/2016;2016;58253;;58253;39851;;137336;8164;;-47396;;1152;-48548;27374;-75922;;-75922
800198573;31/12/2016;2016;7623557;5338620;2284937;0;0;1059416;578293;;647228;;297069;350159;119054;231105;-23110;207995
800020280;31/12/2016;2016;436701;;436701;26682;;309830;74312;;79241;;4783;74458;27675;46783;;46783
830017184;31/12/2016;2016;29300378;18087872;11212506;1581358;;7205563;1534783;;4053518;;;4053518;1669548;2383970;;2383970
